nohup: ignoring input
 Simulation of FPR_fixed, simulation tag : 5
 Advancement : 59.0 % done in 4269.88s.
 Advancement : 59.1 % done in 4272.94s.
 Advancement : 59.1 % done in 4274.77s.
 Advancement : 59.2 % done in 4280.79s.
 Advancement : 59.2 % done in 4294.93s.
 Advancement : 59.2 % done in 4298.20s.
 Advancement : 59.3 % done in 4302.19s.
 Advancement : 59.4 % done in 4306.37s.
 Advancement : 59.4 % done in 4309.93s.
 Advancement : 59.5 % done in 4316.43s.
 Advancement : 59.5 % done in 4318.87s.
 Advancement : 59.6 % done in 4320.82s.
 Advancement : 59.6 % done in 4324.36s.
 Advancement : 59.7 % done in 4331.60s.
 Advancement : 59.7 % done in 4333.24s.
 Advancement : 59.8 % done in 4334.91s.
 Advancement : 59.8 % done in 4339.59s.
 Advancement : 59.9 % done in 4344.15s.
 Advancement : 59.9 % done in 4347.42s.
 Advancement : 60.0 % done in 4352.42s.
 Advancement : 60.0 % done in 4355.65s.
 Advancement : 60.1 % done in 4356.99s.
 Advancement : 60.1 % done in 4359.64s.
 Advancement : 60.2 % done in 4361.21s.
 Advancement : 60.2 % done in 4367.67s.
 Advancement : 60.2 % done in 4374.03s.
 Advancement : 60.3 % done in 4381.41s.
 Advancement : 60.4 % done in 4389.51s.
 Advancement : 60.4 % done in 4395.77s.
 Advancement : 60.5 % done in 4396.02s.
 Advancement : 60.5 % done in 4398.01s.
 Advancement : 60.6 % done in 4401.89s.
 Advancement : 60.6 % done in 4409.96s.
 Advancement : 60.7 % done in 4412.91s.
 Advancement : 60.7 % done in 4415.87s.
 Advancement : 60.8 % done in 4416.94s.
 Advancement : 60.8 % done in 4418.27s.
 Advancement : 60.9 % done in 4431.62s.
 Advancement : 60.9 % done in 4437.48s.
 Advancement : 61.0 % done in 4440.65s.
 Advancement : 61.0 % done in 4443.86s.
 Advancement : 61.1 % done in 4444.65s.
 Advancement : 61.1 % done in 4446.34s.
 Advancement : 61.2 % done in 4448.76s.
 Advancement : 61.2 % done in 4449.91s.
 Advancement : 61.3 % done in 4453.89s.
 Advancement : 61.3 % done in 4456.98s.
 Advancement : 61.4 % done in 4458.07s.
 Advancement : 61.4 % done in 4462.23s.
 Advancement : 61.5 % done in 4465.50s.
 Advancement : 61.5 % done in 4466.78s.
 Advancement : 61.6 % done in 4469.60s.
 Advancement : 61.6 % done in 4483.22s.
 Advancement : 61.7 % done in 4483.82s.
 Advancement : 61.7 % done in 4490.37s.
 Advancement : 61.8 % done in 4493.16s.
 Advancement : 61.8 % done in 4495.76s.
 Advancement : 61.9 % done in 4501.94s.
 Advancement : 61.9 % done in 4505.78s.
 Advancement : 62.0 % done in 4516.28s.
 Advancement : 62.0 % done in 4518.99s.
 Advancement : 62.1 % done in 4522.07s.
 Advancement : 62.1 % done in 4525.87s.
 Advancement : 62.2 % done in 4529.11s.
 Advancement : 62.2 % done in 4530.77s.
 Advancement : 62.3 % done in 4535.86s.
 Advancement : 62.3 % done in 4537.32s.
 Advancement : 62.4 % done in 4539.40s.
 Advancement : 62.4 % done in 4544.73s.
 Advancement : 62.5 % done in 4547.20s.
 Advancement : 62.5 % done in 4548.39s.
 Advancement : 62.5 % done in 4549.39s.
 Advancement : 62.6 % done in 4553.74s.
 Advancement : 62.6 % done in 4557.79s.
 Advancement : 62.7 % done in 4569.52s.
 Advancement : 62.7 % done in 4582.95s.
 Advancement : 62.8 % done in 4585.95s.
 Advancement : 62.8 % done in 4587.77s.
 Advancement : 62.9 % done in 4591.54s.
 Advancement : 62.9 % done in 4594.12s.
 Advancement : 63.0 % done in 4602.50s.
 Advancement : 63.0 % done in 4604.92s.
 Advancement : 63.1 % done in 4610.69s.
 Advancement : 63.1 % done in 4617.98s.
 Advancement : 63.2 % done in 4619.65s.
 Advancement : 63.2 % done in 4622.07s.
 Advancement : 63.3 % done in 4622.93s.
 Advancement : 63.3 % done in 4623.68s.
 Advancement : 63.4 % done in 4625.40s.
 Advancement : 63.4 % done in 4627.48s.
 Advancement : 63.5 % done in 4639.22s.
 Advancement : 63.5 % done in 4648.18s.
 Advancement : 63.6 % done in 4657.30s.
 Advancement : 63.6 % done in 4659.44s.
 Advancement : 63.7 % done in 4664.66s.
 Advancement : 63.7 % done in 4670.34s.
 Advancement : 63.8 % done in 4672.24s.
 Advancement : 63.8 % done in 4673.50s.
 Advancement : 63.9 % done in 4678.95s.
 Advancement : 63.9 % done in 4681.66s.
 Advancement : 64.0 % done in 4684.09s.
 Advancement : 64.0 % done in 4685.14s.
 Advancement : 64.1 % done in 4687.41s.
 Advancement : 64.1 % done in 4689.60s.
 Advancement : 64.2 % done in 4695.23s.
 Advancement : 64.2 % done in 4704.58s.
 Advancement : 64.3 % done in 4714.42s.
 Advancement : 64.3 % done in 4717.21s.
 Advancement : 64.4 % done in 4723.41s.
 Advancement : 64.5 % done in 4727.90s.
 Advancement : 64.5 % done in 4730.62s.
 Advancement : 64.5 % done in 4732.22s.
 Advancement : 64.6 % done in 4733.50s.
 Advancement : 64.6 % done in 4736.30s.
 Advancement : 64.7 % done in 4740.94s.
 Advancement : 64.8 % done in 4742.57s.
 Advancement : 64.8 % done in 4743.27s.
 Advancement : 64.8 % done in 4747.00s.
 Advancement : 64.9 % done in 4756.12s.
 Advancement : 65.0 % done in 4758.41s.
 Advancement : 65.0 % done in 4760.15s.
 Advancement : 65.0 % done in 4765.11s.
 Advancement : 65.1 % done in 4765.98s.
 Advancement : 65.1 % done in 4769.00s.
 Advancement : 65.2 % done in 4769.95s.
 Advancement : 65.2 % done in 4773.11s.
 Advancement : 65.3 % done in 4775.53s.
 Advancement : 65.3 % done in 4785.36s.
 Advancement : 65.4 % done in 4787.17s.
 Advancement : 65.5 % done in 4799.48s.
 Advancement : 65.5 % done in 4805.09s.
 Advancement : 65.5 % done in 4810.86s.
 Advancement : 65.6 % done in 4817.60s.
 Advancement : 65.6 % done in 4823.23s.
 Advancement : 65.7 % done in 4825.22s.
 Advancement : 65.8 % done in 4826.48s.
 Advancement : 65.8 % done in 4829.14s.
 Advancement : 65.8 % done in 4832.65s.
 Advancement : 65.9 % done in 4835.50s.
 Advancement : 66.0 % done in 4841.01s.
 Advancement : 66.0 % done in 4846.51s.
 Advancement : 66.0 % done in 4848.76s.
 Advancement : 66.1 % done in 4860.40s.
 Advancement : 66.1 % done in 4863.64s.
 Advancement : 66.2 % done in 4872.20s.
 Advancement : 66.2 % done in 4876.60s.
 Advancement : 66.3 % done in 4878.35s.
 Advancement : 66.3 % done in 4882.12s.
 Advancement : 66.4 % done in 4891.95s.
 Advancement : 66.5 % done in 4893.90s.
 Advancement : 66.5 % done in 4897.44s.
 Advancement : 66.5 % done in 4905.95s.
 Advancement : 66.6 % done in 4907.17s.
 Advancement : 66.6 % done in 4908.58s.
 Advancement : 66.7 % done in 4914.73s.
 Advancement : 66.8 % done in 4915.17s.
 Advancement : 66.8 % done in 4916.46s.
 Advancement : 66.8 % done in 4917.98s.
 Advancement : 66.9 % done in 4919.11s.
 Advancement : 67.0 % done in 4920.58s.
 Advancement : 67.0 % done in 4924.49s.
 Advancement : 67.0 % done in 4927.12s.
 Advancement : 67.1 % done in 4933.17s.
 Advancement : 67.2 % done in 4936.78s.
 Advancement : 67.2 % done in 4941.76s.
 Advancement : 67.2 % done in 4951.30s.
 Advancement : 67.3 % done in 4956.50s.
 Advancement : 67.3 % done in 4959.38s.
 Advancement : 67.4 % done in 4959.98s.
 Advancement : 67.5 % done in 4962.38s.
 Advancement : 67.5 % done in 4963.39s.
 Advancement : 67.5 % done in 4967.71s.
 Advancement : 67.6 % done in 4971.41s.
 Advancement : 67.7 % done in 4973.21s.
 Advancement : 67.7 % done in 4977.17s.
 Advancement : 67.8 % done in 4981.19s.
 Advancement : 67.8 % done in 4983.76s.
 Advancement : 67.8 % done in 4986.59s.
 Advancement : 67.9 % done in 4990.53s.
 Advancement : 68.0 % done in 4991.16s.
 Advancement : 68.0 % done in 4996.98s.
 Advancement : 68.0 % done in 5002.05s.
 Advancement : 68.1 % done in 5006.45s.
 Advancement : 68.2 % done in 5025.99s.
 Advancement : 68.2 % done in 5031.84s.
 Advancement : 68.2 % done in 5038.89s.
 Advancement : 68.3 % done in 5041.14s.
 Advancement : 68.3 % done in 5049.00s.
 Advancement : 68.4 % done in 5054.48s.
 Advancement : 68.5 % done in 5056.27s.
 Advancement : 68.5 % done in 5064.32s.
 Advancement : 68.5 % done in 5065.51s.
 Advancement : 68.6 % done in 5065.84s.
 Advancement : 68.7 % done in 5067.21s.
 Advancement : 68.7 % done in 5071.08s.
 Advancement : 68.8 % done in 5072.30s.
 Advancement : 68.8 % done in 5075.86s.
 Advancement : 68.8 % done in 5078.45s.
 Advancement : 68.9 % done in 5080.55s.
 Advancement : 69.0 % done in 5082.42s.
 Advancement : 69.0 % done in 5083.48s.
 Advancement : 69.0 % done in 5084.35s.
 Advancement : 69.1 % done in 5095.45s.
 Advancement : 69.2 % done in 5097.86s.
 Advancement : 69.2 % done in 5098.38s.
 Advancement : 69.2 % done in 5099.77s.
 Advancement : 69.3 % done in 5102.29s.
 Advancement : 69.3 % done in 5102.93s.
 Advancement : 69.4 % done in 5108.29s.
 Advancement : 69.5 % done in 5116.27s.
 Advancement : 69.5 % done in 5119.68s.
 Advancement : 69.5 % done in 5122.54s.
 Advancement : 69.6 % done in 5124.22s.
 Advancement : 69.7 % done in 5128.96s.
 Advancement : 69.7 % done in 5130.43s.
 Advancement : 69.8 % done in 5136.22s.
 Advancement : 69.8 % done in 5137.58s.
 Advancement : 69.8 % done in 5139.11s.
 Advancement : 69.9 % done in 5139.74s.
 Advancement : 70.0 % done in 5144.32s.
 Advancement : 70.0 % done in 5146.12s.
 Advancement : 70.0 % done in 5164.87s.
 Advancement : 70.1 % done in 5167.22s.
 Advancement : 70.2 % done in 5168.54s.
 Advancement : 70.2 % done in 5169.62s.
 Advancement : 70.2 % done in 5172.10s.
 Advancement : 70.3 % done in 5173.97s.
 Advancement : 70.3 % done in 5176.16s.
 Advancement : 70.4 % done in 5194.73s.
 Advancement : 70.5 % done in 5195.61s.
 Advancement : 70.5 % done in 5202.43s.
 Advancement : 70.5 % done in 5204.95s.
 Advancement : 70.6 % done in 5206.05s.
 Advancement : 70.7 % done in 5210.66s.
 Advancement : 70.7 % done in 5217.39s.
 Advancement : 70.8 % done in 5223.16s.
 Advancement : 70.8 % done in 5227.45s.
 Advancement : 70.9 % done in 5230.72s.
 Advancement : 70.9 % done in 5232.81s.
 Advancement : 71.0 % done in 5234.21s.
 Advancement : 71.0 % done in 5239.95s.
 Advancement : 71.0 % done in 5253.69s.
 Advancement : 71.1 % done in 5254.77s.
 Advancement : 71.2 % done in 5258.11s.
 Advancement : 71.2 % done in 5260.30s.
 Advancement : 71.2 % done in 5275.46s.
 Advancement : 71.3 % done in 5281.23s.
 Advancement : 71.4 % done in 5283.25s.
 Advancement : 71.4 % done in 5284.56s.
 Advancement : 71.5 % done in 5285.90s.
 Advancement : 71.5 % done in 5288.75s.
 Advancement : 71.5 % done in 5292.58s.
 Advancement : 71.6 % done in 5299.42s.
 Advancement : 71.7 % done in 5303.48s.
 Advancement : 71.7 % done in 5307.88s.
 Advancement : 71.8 % done in 5312.69s.
 Advancement : 71.8 % done in 5316.74s.
 Advancement : 71.9 % done in 5320.09s.
 Advancement : 71.9 % done in 5321.60s.
 Advancement : 72.0 % done in 5323.47s.
 Advancement : 72.0 % done in 5328.20s.
 Advancement : 72.0 % done in 5335.78s.
 Advancement : 72.1 % done in 5336.82s.
 Advancement : 72.2 % done in 5338.12s.
 Advancement : 72.2 % done in 5341.89s.
 Advancement : 72.2 % done in 5348.39s.
 Advancement : 72.3 % done in 5349.56s.
 Advancement : 72.4 % done in 5355.65s.
 Advancement : 72.4 % done in 5358.96s.
 Advancement : 72.5 % done in 5361.01s.
 Advancement : 72.5 % done in 5363.20s.
 Advancement : 72.5 % done in 5367.05s.
 Advancement : 72.6 % done in 5368.14s.
 Advancement : 72.7 % done in 5370.32s.
 Advancement : 72.7 % done in 5372.50s.
 Advancement : 72.8 % done in 5380.59s.
 Advancement : 72.8 % done in 5388.00s.
 Advancement : 72.9 % done in 5388.63s.
 Advancement : 72.9 % done in 5389.21s.
 Advancement : 73.0 % done in 5394.74s.
 Advancement : 73.0 % done in 5400.26s.
 Advancement : 73.0 % done in 5404.62s.
 Advancement : 73.1 % done in 5412.66s.
 Advancement : 73.2 % done in 5414.53s.
 Advancement : 73.2 % done in 5420.55s.
 Advancement : 73.2 % done in 5421.54s.
 Advancement : 73.3 % done in 5423.30s.
 Advancement : 73.4 % done in 5430.03s.
 Advancement : 73.4 % done in 5432.61s.
 Advancement : 73.5 % done in 5435.08s.
 Advancement : 73.5 % done in 5439.91s.
 Advancement : 73.6 % done in 5442.66s.
 Advancement : 73.6 % done in 5444.37s.
 Advancement : 73.7 % done in 5449.29s.
 Advancement : 73.7 % done in 5452.38s.
 Advancement : 73.8 % done in 5453.41s.
 Advancement : 73.8 % done in 5456.69s.
 Advancement : 73.9 % done in 5461.15s.
 Advancement : 73.9 % done in 5462.62s.
 Advancement : 74.0 % done in 5465.00s.
 Advancement : 74.0 % done in 5472.37s.
 Advancement : 74.1 % done in 5474.55s.
 Advancement : 74.1 % done in 5482.30s.
 Advancement : 74.2 % done in 5486.00s.
 Advancement : 74.2 % done in 5487.00s.
 Advancement : 74.2 % done in 5496.29s.
 Advancement : 74.3 % done in 5500.35s.
 Advancement : 74.4 % done in 5503.48s.
 Advancement : 74.4 % done in 5506.31s.
 Advancement : 74.5 % done in 5513.64s.
 Advancement : 74.5 % done in 5525.37s.
 Advancement : 74.6 % done in 5529.24s.
 Advancement : 74.6 % done in 5535.43s.
 Advancement : 74.7 % done in 5538.66s.
 Advancement : 74.7 % done in 5540.02s.
 Advancement : 74.8 % done in 5545.09s.
 Advancement : 74.8 % done in 5549.70s.
 Advancement : 74.9 % done in 5552.57s.
 Advancement : 74.9 % done in 5553.82s.
 Advancement : 75.0 % done in 5558.85s.
 Advancement : 75.0 % done in 5559.57s.
 Advancement : 75.0 % done in 5560.49s.
 Advancement : 75.1 % done in 5561.45s.
 Advancement : 75.1 % done in 5568.26s.
 Advancement : 75.2 % done in 5571.24s.
 Advancement : 75.2 % done in 5575.89s.
 Advancement : 75.3 % done in 5576.83s.
 Advancement : 75.3 % done in 5578.99s.
 Advancement : 75.4 % done in 5579.46s.
 Advancement : 75.4 % done in 5582.90s.
 Advancement : 75.5 % done in 5587.70s.
 Advancement : 75.5 % done in 5589.51s.
 Advancement : 75.6 % done in 5594.23s.
 Advancement : 75.6 % done in 5598.17s.
 Advancement : 75.7 % done in 5602.49s.
 Advancement : 75.8 % done in 5604.48s.
 Advancement : 75.8 % done in 5605.27s.
 Advancement : 75.8 % done in 5612.91s.
 Advancement : 75.9 % done in 5614.01s.
 Advancement : 75.9 % done in 5615.34s.
 Advancement : 76.0 % done in 5619.51s.
 Advancement : 76.0 % done in 5620.82s.
 Advancement : 76.1 % done in 5622.23s.
 Advancement : 76.1 % done in 5626.63s.
 Advancement : 76.2 % done in 5631.24s.
 Advancement : 76.2 % done in 5637.01s.
 Advancement : 76.3 % done in 5640.00s.
 Advancement : 76.3 % done in 5640.91s.
 Advancement : 76.4 % done in 5643.42s.
 Advancement : 76.4 % done in 5646.36s.
 Advancement : 76.5 % done in 5649.99s.
 Advancement : 76.5 % done in 5652.57s.
 Advancement : 76.6 % done in 5654.18s.
 Advancement : 76.6 % done in 5655.56s.
 Advancement : 76.7 % done in 5659.79s.
 Advancement : 76.8 % done in 5663.05s.
 Advancement : 76.8 % done in 5670.24s.
 Advancement : 76.8 % done in 5671.65s.
 Advancement : 76.9 % done in 5676.71s.
 Advancement : 77.0 % done in 5678.74s.
 Advancement : 77.0 % done in 5680.94s.
 Advancement : 77.0 % done in 5682.38s.
 Advancement : 77.1 % done in 5683.57s.
 Advancement : 77.1 % done in 5685.46s.
 Advancement : 77.2 % done in 5699.72s.
 Advancement : 77.2 % done in 5701.83s.
 Advancement : 77.3 % done in 5702.76s.
 Advancement : 77.3 % done in 5706.83s.
 Advancement : 77.4 % done in 5708.19s.
 Advancement : 77.5 % done in 5709.72s.
 Advancement : 77.5 % done in 5714.62s.
 Advancement : 77.5 % done in 5718.71s.
 Advancement : 77.6 % done in 5722.98s.
 Advancement : 77.6 % done in 5723.76s.
 Advancement : 77.7 % done in 5725.30s.
 Advancement : 77.8 % done in 5735.52s.
 Advancement : 77.8 % done in 5739.73s.
 Advancement : 77.8 % done in 5747.02s.
 Advancement : 77.9 % done in 5759.03s.
 Advancement : 78.0 % done in 5765.29s.
 Advancement : 78.0 % done in 5773.97s.
 Advancement : 78.0 % done in 5775.26s.
 Advancement : 78.1 % done in 5778.65s.
 Advancement : 78.1 % done in 5780.22s.
 Advancement : 78.2 % done in 5783.30s.
 Advancement : 78.2 % done in 5786.66s.
 Advancement : 78.3 % done in 5789.35s.
 Advancement : 78.3 % done in 5792.19s.
 Advancement : 78.4 % done in 5794.91s.
 Advancement : 78.5 % done in 5796.20s.
 Advancement : 78.5 % done in 5798.31s.
 Advancement : 78.5 % done in 5800.86s.
 Advancement : 78.6 % done in 5802.88s.
 Advancement : 78.6 % done in 5804.82s.
 Advancement : 78.7 % done in 5807.81s.
 Advancement : 78.8 % done in 5809.04s.
 Advancement : 78.8 % done in 5812.76s.
 Advancement : 78.8 % done in 5814.15s.
 Advancement : 78.9 % done in 5815.53s.
 Advancement : 79.0 % done in 5818.60s.
 Advancement : 79.0 % done in 5822.57s.
 Advancement : 79.0 % done in 5823.44s.
 Advancement : 79.1 % done in 5823.89s.
 Advancement : 79.1 % done in 5832.43s.
 Advancement : 79.2 % done in 5840.28s.
 Advancement : 79.2 % done in 5844.87s.
 Advancement : 79.3 % done in 5846.09s.
 Advancement : 79.3 % done in 5848.74s.
 Advancement : 79.4 % done in 5857.85s.
 Advancement : 79.5 % done in 5861.95s.
 Advancement : 79.5 % done in 5863.99s.
 Advancement : 79.5 % done in 5864.69s.
 Advancement : 79.6 % done in 5873.80s.
 Advancement : 79.7 % done in 5875.89s.
 Advancement : 79.7 % done in 5877.76s.
 Advancement : 79.8 % done in 5878.62s.
 Advancement : 79.8 % done in 5880.30s.
 Advancement : 79.8 % done in 5880.88s.
 Advancement : 79.9 % done in 5882.59s.
 Advancement : 80.0 % done in 5885.32s.
 Advancement : 80.0 % done in 5886.92s.
 Advancement : 80.0 % done in 5891.11s.
 Advancement : 80.1 % done in 5893.04s.
 Advancement : 80.2 % done in 5894.98s.
 Advancement : 80.2 % done in 5897.73s.
 Advancement : 80.2 % done in 5902.23s.
 Advancement : 80.3 % done in 5907.27s.
 Advancement : 80.3 % done in 5908.85s.
 Advancement : 80.4 % done in 5909.74s.
 Advancement : 80.5 % done in 5911.55s.
 Advancement : 80.5 % done in 5931.89s.
 Advancement : 80.5 % done in 5933.40s.
 Advancement : 80.6 % done in 5934.83s.
 Advancement : 80.7 % done in 5936.97s.
 Advancement : 80.7 % done in 5942.27s.
 Advancement : 80.8 % done in 5944.12s.
 Advancement : 80.8 % done in 5945.23s.
 Advancement : 80.8 % done in 5947.90s.
 Advancement : 80.9 % done in 5952.55s.
 Advancement : 81.0 % done in 5956.68s.
 Advancement : 81.0 % done in 5961.33s.
 Advancement : 81.0 % done in 5963.24s.
 Advancement : 81.1 % done in 5964.75s.
 Advancement : 81.2 % done in 5967.14s.
 Advancement : 81.2 % done in 5968.59s.
 Advancement : 81.2 % done in 5973.28s.
 Advancement : 81.3 % done in 5974.38s.
 Advancement : 81.3 % done in 5978.95s.
 Advancement : 81.4 % done in 5981.01s.
 Advancement : 81.5 % done in 5982.08s.
 Advancement : 81.5 % done in 5983.13s.
 Advancement : 81.5 % done in 5986.96s.
 Advancement : 81.6 % done in 5989.11s.
 Advancement : 81.7 % done in 5991.64s.
 Advancement : 81.7 % done in 5993.89s.
 Advancement : 81.8 % done in 5995.55s.
 Advancement : 81.8 % done in 6000.72s.
 Advancement : 81.8 % done in 6005.04s.
 Advancement : 81.9 % done in 6010.28s.
 Advancement : 82.0 % done in 6014.74s.
 Advancement : 82.0 % done in 6025.60s.
 Advancement : 82.0 % done in 6035.36s.
 Advancement : 82.1 % done in 6039.86s.
 Advancement : 82.2 % done in 6043.36s.
 Advancement : 82.2 % done in 6049.54s.
 Advancement : 82.2 % done in 6055.85s.
 Advancement : 82.3 % done in 6061.40s.
 Advancement : 82.3 % done in 6067.01s.
 Advancement : 82.4 % done in 6070.14s.
 Advancement : 82.5 % done in 6074.38s.
 Advancement : 82.5 % done in 6076.19s.
 Advancement : 82.5 % done in 6085.35s.
 Advancement : 82.6 % done in 6098.40s.
 Advancement : 82.7 % done in 6103.11s.
 Advancement : 82.7 % done in 6103.58s.
 Advancement : 82.8 % done in 6104.47s.
 Advancement : 82.8 % done in 6105.42s.
 Advancement : 82.8 % done in 6107.86s.
 Advancement : 82.9 % done in 6109.62s.
 Advancement : 83.0 % done in 6112.65s.
 Advancement : 83.0 % done in 6113.89s.
 Advancement : 83.0 % done in 6117.53s.
 Advancement : 83.1 % done in 6119.87s.
 Advancement : 83.2 % done in 6129.32s.
 Advancement : 83.2 % done in 6131.80s.
 Advancement : 83.2 % done in 6136.48s.
 Advancement : 83.3 % done in 6138.15s.
 Advancement : 83.4 % done in 6143.37s.
 Advancement : 83.4 % done in 6145.39s.
 Advancement : 83.5 % done in 6150.29s.
 Advancement : 83.5 % done in 6152.89s.
 Advancement : 83.5 % done in 6154.41s.
 Advancement : 83.6 % done in 6158.22s.
 Advancement : 83.7 % done in 6160.44s.
 Advancement : 83.7 % done in 6167.16s.
 Advancement : 83.8 % done in 6168.78s.
 Advancement : 83.8 % done in 6184.53s.
 Advancement : 83.9 % done in 6185.38s.
 Advancement : 83.9 % done in 6189.67s.
 Advancement : 84.0 % done in 6195.16s.
 Advancement : 84.0 % done in 6195.61s.
 Advancement : 84.0 % done in 6197.51s.
 Advancement : 84.1 % done in 6210.96s.
 Advancement : 84.2 % done in 6215.65s.
 Advancement : 84.2 % done in 6218.99s.
 Advancement : 84.2 % done in 6220.80s.
 Advancement : 84.3 % done in 6222.64s.
 Advancement : 84.4 % done in 6224.67s.
 Advancement : 84.4 % done in 6226.49s.
 Advancement : 84.5 % done in 6229.19s.
 Advancement : 84.5 % done in 6230.60s.
 Advancement : 84.5 % done in 6232.96s.
 Advancement : 84.6 % done in 6238.67s.
 Advancement : 84.7 % done in 6239.14s.
 Advancement : 84.7 % done in 6242.42s.
 Advancement : 84.8 % done in 6249.90s.
 Advancement : 84.8 % done in 6251.37s.
 Advancement : 84.9 % done in 6253.72s.
 Advancement : 84.9 % done in 6255.54s.
 Advancement : 85.0 % done in 6262.80s.
 Advancement : 85.0 % done in 6264.54s.
 Advancement : 85.0 % done in 6273.47s.
 Advancement : 85.1 % done in 6274.97s.
 Advancement : 85.2 % done in 6278.04s.
 Advancement : 85.2 % done in 6280.56s.
 Advancement : 85.2 % done in 6289.40s.
 Advancement : 85.3 % done in 6292.89s.
 Advancement : 85.4 % done in 6296.05s.
 Advancement : 85.4 % done in 6301.10s.
 Advancement : 85.5 % done in 6308.71s.
 Advancement : 85.5 % done in 6313.58s.
 Advancement : 85.5 % done in 6315.16s.
 Advancement : 85.6 % done in 6323.43s.
 Advancement : 85.7 % done in 6327.96s.
 Advancement : 85.7 % done in 6332.31s.
 Advancement : 85.8 % done in 6338.34s.
 Advancement : 85.8 % done in 6342.11s.
 Advancement : 85.9 % done in 6343.90s.
 Advancement : 85.9 % done in 6347.44s.
 Advancement : 86.0 % done in 6352.12s.
 Advancement : 86.0 % done in 6355.74s.
 Advancement : 86.1 % done in 6356.40s.
 Advancement : 86.1 % done in 6363.01s.
 Advancement : 86.2 % done in 6364.13s.
 Advancement : 86.2 % done in 6367.45s.
 Advancement : 86.2 % done in 6372.61s.
 Advancement : 86.3 % done in 6380.57s.
 Advancement : 86.4 % done in 6384.82s.
 Advancement : 86.4 % done in 6386.64s.
 Advancement : 86.5 % done in 6389.08s.
 Advancement : 86.5 % done in 6392.14s.
 Advancement : 86.6 % done in 6395.00s.
 Advancement : 86.6 % done in 6396.68s.
 Advancement : 86.7 % done in 6401.90s.
 Advancement : 86.7 % done in 6406.23s.
 Advancement : 86.8 % done in 6409.36s.
 Advancement : 86.8 % done in 6415.66s.
 Advancement : 86.9 % done in 6416.47s.
 Advancement : 86.9 % done in 6419.46s.
 Advancement : 87.0 % done in 6423.27s.
 Advancement : 87.0 % done in 6425.41s.
 Advancement : 87.1 % done in 6430.02s.
 Advancement : 87.1 % done in 6430.59s.
 Advancement : 87.2 % done in 6435.58s.
 Advancement : 87.2 % done in 6439.41s.
 Advancement : 87.2 % done in 6440.10s.
 Advancement : 87.3 % done in 6443.87s.
 Advancement : 87.4 % done in 6447.79s.
 Advancement : 87.4 % done in 6450.09s.
 Advancement : 87.5 % done in 6453.98s.
 Advancement : 87.5 % done in 6455.40s.
 Advancement : 87.5 % done in 6460.02s.
 Advancement : 87.6 % done in 6461.32s.
 Advancement : 87.6 % done in 6465.31s.
 Advancement : 87.7 % done in 6466.16s.
 Advancement : 87.8 % done in 6469.78s.
 Advancement : 87.8 % done in 6471.95s.
 Advancement : 87.8 % done in 6479.97s.
 Advancement : 87.9 % done in 6483.73s.
 Advancement : 87.9 % done in 6487.03s.
 Advancement : 88.0 % done in 6488.98s.
 Advancement : 88.0 % done in 6492.57s.
 Advancement : 88.1 % done in 6496.35s.
 Advancement : 88.1 % done in 6500.53s.
 Advancement : 88.2 % done in 6504.25s.
 Advancement : 88.2 % done in 6505.20s.
 Advancement : 88.3 % done in 6506.85s.
 Advancement : 88.3 % done in 6513.81s.
 Advancement : 88.4 % done in 6514.85s.
 Advancement : 88.4 % done in 6519.49s.
 Advancement : 88.5 % done in 6523.72s.
 Advancement : 88.5 % done in 6527.12s.
 Advancement : 88.6 % done in 6528.03s.
 Advancement : 88.6 % done in 6532.14s.
 Advancement : 88.7 % done in 6536.76s.
 Advancement : 88.8 % done in 6539.21s.
 Advancement : 88.8 % done in 6541.69s.
 Advancement : 88.8 % done in 6543.24s.
 Advancement : 88.9 % done in 6547.21s.
 Advancement : 88.9 % done in 6548.17s.
 Advancement : 89.0 % done in 6549.26s.
 Advancement : 89.0 % done in 6550.93s.
 Advancement : 89.1 % done in 6554.43s.
 Advancement : 89.1 % done in 6559.78s.
 Advancement : 89.2 % done in 6560.46s.
 Advancement : 89.2 % done in 6565.92s.
 Advancement : 89.3 % done in 6568.26s.
 Advancement : 89.3 % done in 6571.10s.
 Advancement : 89.4 % done in 6572.51s.
 Advancement : 89.5 % done in 6574.32s.
 Advancement : 89.5 % done in 6576.01s.
 Advancement : 89.5 % done in 6577.84s.
 Advancement : 89.6 % done in 6585.64s.
 Advancement : 89.6 % done in 6590.17s.
 Advancement : 89.7 % done in 6590.97s.
 Advancement : 89.8 % done in 6594.44s.
 Advancement : 89.8 % done in 6596.18s.
 Advancement : 89.8 % done in 6599.85s.
 Advancement : 89.9 % done in 6602.18s.
 Advancement : 90.0 % done in 6604.09s.
 Advancement : 90.0 % done in 6604.53s.
 Advancement : 90.0 % done in 6606.16s.
 Advancement : 90.1 % done in 6609.72s.
 Advancement : 90.1 % done in 6612.16s.
 Advancement : 90.2 % done in 6615.02s.
 Advancement : 90.2 % done in 6616.98s.
 Advancement : 90.3 % done in 6617.59s.
 Advancement : 90.3 % done in 6624.65s.
 Advancement : 90.4 % done in 6625.81s.
 Advancement : 90.5 % done in 6627.07s.
 Advancement : 90.5 % done in 6633.52s.
 Advancement : 90.5 % done in 6636.41s.
 Advancement : 90.6 % done in 6638.96s.
 Advancement : 90.6 % done in 6643.37s.
