nohup: ignoring input
 Simulation of FPR_sameD, simulation tag : 3
 Advancement : 93.6 % done in 3262.08s.
 Advancement : 93.6 % done in 3263.31s.
 Advancement : 93.6 % done in 3265.88s.
 Advancement : 93.7 % done in 3266.27s.
 Advancement : 93.7 % done in 3268.67s.
 Advancement : 93.7 % done in 3268.88s.
 Advancement : 93.7 % done in 3271.30s.
 Advancement : 93.8 % done in 3272.39s.
 Advancement : 93.8 % done in 3273.85s.
 Advancement : 93.8 % done in 3274.73s.
 Advancement : 93.8 % done in 3274.82s.
 Advancement : 93.8 % done in 3275.17s.
 Advancement : 93.9 % done in 3276.74s.
 Advancement : 93.9 % done in 3277.89s.
 Advancement : 93.9 % done in 3278.65s.
 Advancement : 94.0 % done in 3278.79s.
 Advancement : 94.0 % done in 3279.78s.
 Advancement : 94.0 % done in 3280.63s.
 Advancement : 94.0 % done in 3281.63s.
 Advancement : 94.0 % done in 3283.18s.
 Advancement : 94.1 % done in 3283.88s.
 Advancement : 94.1 % done in 3285.21s.
 Advancement : 94.1 % done in 3286.86s.
 Advancement : 94.2 % done in 3287.26s.
 Advancement : 94.2 % done in 3287.57s.
 Advancement : 94.2 % done in 3288.04s.
 Advancement : 94.2 % done in 3289.41s.
 Advancement : 94.2 % done in 3289.65s.
 Advancement : 94.3 % done in 3291.10s.
 Advancement : 94.3 % done in 3291.38s.
 Advancement : 94.3 % done in 3291.54s.
 Advancement : 94.3 % done in 3292.39s.
 Advancement : 94.4 % done in 3292.91s.
 Advancement : 94.4 % done in 3293.50s.
 Advancement : 94.4 % done in 3294.44s.
 Advancement : 94.5 % done in 3296.35s.
 Advancement : 94.5 % done in 3297.37s.
 Advancement : 94.5 % done in 3297.78s.
 Advancement : 94.5 % done in 3298.79s.
 Advancement : 94.5 % done in 3299.37s.
 Advancement : 94.6 % done in 3300.79s.
 Advancement : 94.6 % done in 3302.18s.
 Advancement : 94.6 % done in 3304.30s.
 Advancement : 94.7 % done in 3304.49s.
 Advancement : 94.7 % done in 3304.84s.
 Advancement : 94.7 % done in 3305.86s.
 Advancement : 94.7 % done in 3306.49s.
 Advancement : 94.8 % done in 3307.19s.
 Advancement : 94.8 % done in 3309.34s.
 Advancement : 94.8 % done in 3313.43s.
 Advancement : 94.8 % done in 3314.02s.
 Advancement : 94.8 % done in 3314.31s.
 Advancement : 94.9 % done in 3314.43s.
 Advancement : 94.9 % done in 3314.95s.
 Advancement : 94.9 % done in 3317.49s.
 Advancement : 95.0 % done in 3318.06s.
 Advancement : 95.0 % done in 3319.04s.
 Advancement : 95.0 % done in 3319.54s.
 Advancement : 95.0 % done in 3320.97s.
 Advancement : 95.0 % done in 3322.02s.
 Advancement : 95.1 % done in 3322.29s.
 Advancement : 95.1 % done in 3322.48s.
 Advancement : 95.1 % done in 3323.00s.
 Advancement : 95.2 % done in 3323.36s.
 Advancement : 95.2 % done in 3324.29s.
 Advancement : 95.2 % done in 3324.85s.
 Advancement : 95.2 % done in 3325.30s.
 Advancement : 95.2 % done in 3325.81s.
 Advancement : 95.3 % done in 3326.31s.
 Advancement : 95.3 % done in 3326.72s.
 Advancement : 95.3 % done in 3326.93s.
 Advancement : 95.3 % done in 3327.74s.
 Advancement : 95.4 % done in 3327.93s.
 Advancement : 95.4 % done in 3329.29s.
 Advancement : 95.4 % done in 3329.62s.
 Advancement : 95.5 % done in 3329.91s.
 Advancement : 95.5 % done in 3330.32s.
 Advancement : 95.5 % done in 3330.57s.
 Advancement : 95.5 % done in 3331.80s.
 Advancement : 95.5 % done in 3333.25s.
 Advancement : 95.6 % done in 3334.12s.
 Advancement : 95.6 % done in 3335.32s.
 Advancement : 95.6 % done in 3335.64s.
 Advancement : 95.7 % done in 3336.00s.
 Advancement : 95.7 % done in 3336.67s.
 Advancement : 95.7 % done in 3337.22s.
 Advancement : 95.7 % done in 3337.70s.
 Advancement : 95.8 % done in 3339.77s.
 Advancement : 95.8 % done in 3340.74s.
 Advancement : 95.8 % done in 3341.13s.
 Advancement : 95.8 % done in 3341.25s.
 Advancement : 95.9 % done in 3342.03s.
 Advancement : 95.9 % done in 3342.23s.
 Advancement : 95.9 % done in 3343.80s.
 Advancement : 95.9 % done in 3345.39s.
 Advancement : 96.0 % done in 3346.25s.
 Advancement : 96.0 % done in 3346.76s.
 Advancement : 96.0 % done in 3347.38s.
 Advancement : 96.0 % done in 3348.17s.
 Advancement : 96.0 % done in 3348.31s.
 Advancement : 96.1 % done in 3348.65s.
 Advancement : 96.1 % done in 3349.29s.
 Advancement : 96.1 % done in 3350.05s.
 Advancement : 96.2 % done in 3350.23s.
 Advancement : 96.2 % done in 3351.28s.
 Advancement : 96.2 % done in 3351.63s.
 Advancement : 96.2 % done in 3352.44s.
 Advancement : 96.2 % done in 3352.88s.
 Advancement : 96.3 % done in 3353.52s.
 Advancement : 96.3 % done in 3354.82s.
 Advancement : 96.3 % done in 3355.08s.
 Advancement : 96.4 % done in 3355.67s.
 Advancement : 96.4 % done in 3358.73s.
 Advancement : 96.4 % done in 3358.98s.
 Advancement : 96.4 % done in 3360.08s.
 Advancement : 96.5 % done in 3360.55s.
 Advancement : 96.5 % done in 3361.01s.
 Advancement : 96.5 % done in 3361.15s.
 Advancement : 96.5 % done in 3361.35s.
 Advancement : 96.5 % done in 3362.49s.
 Advancement : 96.6 % done in 3363.55s.
 Advancement : 96.6 % done in 3363.93s.
 Advancement : 96.6 % done in 3364.30s.
 Advancement : 96.7 % done in 3364.96s.
 Advancement : 96.7 % done in 3366.09s.
 Advancement : 96.7 % done in 3366.37s.
 Advancement : 96.7 % done in 3367.64s.
 Advancement : 96.8 % done in 3367.77s.
 Advancement : 96.8 % done in 3368.53s.
 Advancement : 96.8 % done in 3370.07s.
 Advancement : 96.8 % done in 3371.04s.
 Advancement : 96.9 % done in 3372.04s.
 Advancement : 96.9 % done in 3372.57s.
 Advancement : 96.9 % done in 3373.00s.
 Advancement : 96.9 % done in 3374.49s.
 Advancement : 97.0 % done in 3374.79s.
 Advancement : 97.0 % done in 3376.96s.
 Advancement : 97.0 % done in 3377.40s.
 Advancement : 97.0 % done in 3378.38s.
 Advancement : 97.0 % done in 3378.87s.
 Advancement : 97.1 % done in 3379.37s.
 Advancement : 97.1 % done in 3379.89s.
 Advancement : 97.1 % done in 3380.69s.
 Advancement : 97.2 % done in 3380.86s.
 Advancement : 97.2 % done in 3381.07s.
 Advancement : 97.2 % done in 3382.70s.
 Advancement : 97.2 % done in 3382.86s.
 Advancement : 97.2 % done in 3383.25s.
 Advancement : 97.3 % done in 3383.59s.
 Advancement : 97.3 % done in 3384.99s.
 Advancement : 97.3 % done in 3385.40s.
 Advancement : 97.4 % done in 3385.85s.
 Advancement : 97.4 % done in 3386.77s.
 Advancement : 97.4 % done in 3388.82s.
 Advancement : 97.4 % done in 3389.13s.
 Advancement : 97.5 % done in 3389.56s.
 Advancement : 97.5 % done in 3389.69s.
 Advancement : 97.5 % done in 3391.62s.
 Advancement : 97.5 % done in 3393.02s.
 Advancement : 97.5 % done in 3394.96s.
 Advancement : 97.6 % done in 3395.20s.
 Advancement : 97.6 % done in 3396.34s.
 Advancement : 97.6 % done in 3396.92s.
 Advancement : 97.7 % done in 3398.00s.
 Advancement : 97.7 % done in 3398.99s.
 Advancement : 97.7 % done in 3399.99s.
 Advancement : 97.7 % done in 3400.66s.
 Advancement : 97.8 % done in 3401.29s.
 Advancement : 97.8 % done in 3401.72s.
 Advancement : 97.8 % done in 3403.61s.
 Advancement : 97.8 % done in 3403.68s.
 Advancement : 97.9 % done in 3405.28s.
 Advancement : 97.9 % done in 3406.54s.
 Advancement : 97.9 % done in 3406.98s.
 Advancement : 97.9 % done in 3407.46s.
 Advancement : 98.0 % done in 3408.17s.
 Advancement : 98.0 % done in 3408.55s.
 Advancement : 98.0 % done in 3409.09s.
 Advancement : 98.0 % done in 3410.49s.
 Advancement : 98.0 % done in 3411.48s.
 Advancement : 98.1 % done in 3412.36s.
 Advancement : 98.1 % done in 3413.36s.
 Advancement : 98.1 % done in 3414.19s.
 Advancement : 98.2 % done in 3414.66s.
 Advancement : 98.2 % done in 3416.51s.
 Advancement : 98.2 % done in 3417.20s.
 Advancement : 98.2 % done in 3418.29s.
 Advancement : 98.2 % done in 3419.12s.
 Advancement : 98.3 % done in 3419.85s.
 Advancement : 98.3 % done in 3421.23s.
 Advancement : 98.3 % done in 3424.32s.
 Advancement : 98.4 % done in 3424.48s.
 Advancement : 98.4 % done in 3425.11s.
 Advancement : 98.4 % done in 3426.97s.
 Advancement : 98.4 % done in 3427.87s.
 Advancement : 98.5 % done in 3428.54s.
 Advancement : 98.5 % done in 3429.40s.
 Advancement : 98.5 % done in 3429.66s.
 Advancement : 98.5 % done in 3430.18s.
 Advancement : 98.6 % done in 3430.70s.
 Advancement : 98.6 % done in 3432.13s.
 Advancement : 98.6 % done in 3432.64s.
 Advancement : 98.6 % done in 3432.99s.
 Advancement : 98.7 % done in 3433.81s.
 Advancement : 98.7 % done in 3434.49s.
 Advancement : 98.7 % done in 3435.45s.
 Advancement : 98.7 % done in 3436.01s.
 Advancement : 98.8 % done in 3436.07s.
 Advancement : 98.8 % done in 3436.44s.
 Advancement : 98.8 % done in 3436.53s.
 Advancement : 98.8 % done in 3436.71s.
 Advancement : 98.9 % done in 3438.52s.
 Advancement : 98.9 % done in 3439.42s.
 Advancement : 98.9 % done in 3440.51s.
 Advancement : 98.9 % done in 3440.79s.
 Advancement : 99.0 % done in 3440.99s.
 Advancement : 99.0 % done in 3441.25s.
 Advancement : 99.0 % done in 3442.16s.
 Advancement : 99.0 % done in 3442.35s.
 Advancement : 99.1 % done in 3442.76s.
 Advancement : 99.1 % done in 3443.02s.
 Advancement : 99.1 % done in 3443.22s.
 Advancement : 99.1 % done in 3446.71s.
 Advancement : 99.2 % done in 3448.87s.
 Advancement : 99.2 % done in 3449.22s.
 Advancement : 99.2 % done in 3449.52s.
 Advancement : 99.2 % done in 3450.82s.
 Advancement : 99.2 % done in 3453.17s.
 Advancement : 99.3 % done in 3453.52s.
 Advancement : 99.3 % done in 3453.73s.
 Advancement : 99.3 % done in 3455.29s.
 Advancement : 99.4 % done in 3455.78s.
 Advancement : 99.4 % done in 3456.31s.
 Advancement : 99.4 % done in 3457.12s.
 Advancement : 99.4 % done in 3458.37s.
 Advancement : 99.5 % done in 3458.90s.
 Advancement : 99.5 % done in 3459.14s.
 Advancement : 99.5 % done in 3459.21s.
 Advancement : 99.5 % done in 3460.10s.
 Advancement : 99.6 % done in 3460.45s.
 Advancement : 99.6 % done in 3461.05s.
 Advancement : 99.6 % done in 3462.14s.
 Advancement : 99.6 % done in 3462.97s.
 Advancement : 99.7 % done in 3463.65s.
 Advancement : 99.7 % done in 3464.13s.
 Advancement : 99.7 % done in 3464.51s.
 Advancement : 99.7 % done in 3466.69s.
 Advancement : 99.8 % done in 3467.31s.
 Advancement : 99.8 % done in 3467.94s.
 Advancement : 99.8 % done in 3468.16s.
 Advancement : 99.8 % done in 3470.21s.
 Advancement : 99.9 % done in 3472.02s.
 Advancement : 99.9 % done in 3474.09s.
 Advancement : 99.9 % done in 3474.81s.
 Advancement : 99.9 % done in 3475.32s.
 Advancement : 100.0 % done in 3475.56s.
 Advancement : 100.0 % done in 3476.58s.
 Advancement : 100.0 % done in 3479.83s.End
Saving samples
Start of the run number of samples : 4000

 Advancement : 0.0 % done in 0.22s.
 Advancement : 0.1 % done in 0.57s.
 Advancement : 0.1 % done in 2.10s.
 Advancement : 0.1 % done in 2.29s.
 Advancement : 0.1 % done in 2.94s.
 Advancement : 0.1 % done in 3.25s.
 Advancement : 0.2 % done in 3.30s.
 Advancement : 0.2 % done in 3.54s.
 Advancement : 0.2 % done in 3.81s.
 Advancement : 0.2 % done in 3.87s.
 Advancement : 0.3 % done in 3.92s.
 Advancement : 0.3 % done in 4.22s.
 Advancement : 0.3 % done in 4.44s.
 Advancement : 0.4 % done in 4.62s.
 Advancement : 0.4 % done in 5.01s.
 Advancement : 0.4 % done in 5.29s.
 Advancement : 0.4 % done in 6.00s.
 Advancement : 0.4 % done in 6.51s.
 Advancement : 0.5 % done in 6.64s.
 Advancement : 0.5 % done in 7.04s.
 Advancement : 0.5 % done in 7.24s.
 Advancement : 0.5 % done in 7.51s.
 Advancement : 0.6 % done in 7.73s.
 Advancement : 0.6 % done in 7.87s.
 Advancement : 0.6 % done in 8.13s.
 Advancement : 0.7 % done in 8.37s.
 Advancement : 0.7 % done in 8.87s.
 Advancement : 0.7 % done in 8.96s.
 Advancement : 0.7 % done in 9.17s.
 Advancement : 0.8 % done in 9.22s.
 Advancement : 0.8 % done in 9.28s.
 Advancement : 0.8 % done in 9.63s.
 Advancement : 0.8 % done in 9.79s.
 Advancement : 0.9 % done in 9.91s.
 Advancement : 0.9 % done in 9.91s.
 Advancement : 0.9 % done in 10.00s.
 Advancement : 0.9 % done in 10.04s.
 Advancement : 0.9 % done in 10.23s.
 Advancement : 1.0 % done in 10.29s.
 Advancement : 1.0 % done in 10.42s.
 Advancement : 1.0 % done in 10.77s.
 Advancement : 1.1 % done in 10.88s.
 Advancement : 1.1 % done in 11.08s.
 Advancement : 1.1 % done in 11.11s.
 Advancement : 1.1 % done in 11.24s.
 Advancement : 1.1 % done in 11.38s.
 Advancement : 1.2 % done in 11.64s.
 Advancement : 1.2 % done in 11.98s.
 Advancement : 1.2 % done in 12.18s.
 Advancement : 1.2 % done in 12.48s.
 Advancement : 1.3 % done in 13.10s.
 Advancement : 1.3 % done in 13.42s.
 Advancement : 1.3 % done in 13.85s.
 Advancement : 1.4 % done in 13.93s.
 Advancement : 1.4 % done in 14.25s.
 Advancement : 1.4 % done in 14.84s.
 Advancement : 1.4 % done in 14.91s.
 Advancement : 1.5 % done in 15.45s.
 Advancement : 1.5 % done in 16.36s.
 Advancement : 1.5 % done in 17.31s.
 Advancement : 1.5 % done in 17.48s.
 Advancement : 1.6 % done in 17.58s.
 Advancement : 1.6 % done in 18.10s.
 Advancement : 1.6 % done in 18.58s.
 Advancement : 1.6 % done in 19.00s.
 Advancement : 1.7 % done in 19.06s.
 Advancement : 1.7 % done in 19.12s.
 Advancement : 1.7 % done in 19.80s.
 Advancement : 1.7 % done in 19.88s.
 Advancement : 1.8 % done in 20.45s.
 Advancement : 1.8 % done in 20.50s.
 Advancement : 1.8 % done in 20.66s.
 Advancement : 1.8 % done in 20.74s.
 Advancement : 1.8 % done in 20.86s.
 Advancement : 1.9 % done in 20.99s.
 Advancement : 1.9 % done in 21.32s.
 Advancement : 1.9 % done in 21.43s.
 Advancement : 1.9 % done in 22.06s.
 Advancement : 2.0 % done in 22.11s.
 Advancement : 2.0 % done in 22.45s.
 Advancement : 2.0 % done in 22.53s.
 Advancement : 2.1 % done in 22.83s.
 Advancement : 2.1 % done in 23.09s.
 Advancement : 2.1 % done in 23.26s.
 Advancement : 2.1 % done in 23.46s.
 Advancement : 2.1 % done in 23.93s.
 Advancement : 2.2 % done in 24.18s.
 Advancement : 2.2 % done in 24.97s.
 Advancement : 2.2 % done in 25.13s.
 Advancement : 2.2 % done in 25.45s.
 Advancement : 2.3 % done in 25.73s.
 Advancement : 2.3 % done in 25.93s.
 Advancement : 2.3 % done in 26.05s.
 Advancement : 2.4 % done in 26.13s.
 Advancement : 2.4 % done in 26.20s.
 Advancement : 2.4 % done in 26.34s.
 Advancement : 2.4 % done in 26.50s.
 Advancement : 2.5 % done in 26.86s.
 Advancement : 2.5 % done in 27.31s.
 Advancement : 2.5 % done in 28.81s.
 Advancement : 2.5 % done in 28.87s.
 Advancement : 2.5 % done in 29.26s.
 Advancement : 2.6 % done in 29.35s.
 Advancement : 2.6 % done in 29.41s.
 Advancement : 2.6 % done in 30.67s.
 Advancement : 2.6 % done in 30.92s.
 Advancement : 2.7 % done in 31.23s.
 Advancement : 2.7 % done in 31.30s.
 Advancement : 2.7 % done in 31.58s.
 Advancement : 2.8 % done in 32.43s.
 Advancement : 2.8 % done in 33.24s.
 Advancement : 2.8 % done in 33.84s.
 Advancement : 2.8 % done in 34.05s.
 Advancement : 2.9 % done in 34.61s.
 Advancement : 2.9 % done in 34.72s.
 Advancement : 2.9 % done in 35.16s.
 Advancement : 2.9 % done in 35.25s.
 Advancement : 2.9 % done in 35.52s.
 Advancement : 3.0 % done in 35.95s.
 Advancement : 3.0 % done in 36.10s.
 Advancement : 3.0 % done in 36.56s.
 Advancement : 3.0 % done in 36.86s.
 Advancement : 3.1 % done in 37.29s.
 Advancement : 3.1 % done in 38.10s.
 Advancement : 3.1 % done in 38.55s.
 Advancement : 3.1 % done in 38.64s.
 Advancement : 3.2 % done in 38.89s.
 Advancement : 3.2 % done in 39.08s.
 Advancement : 3.2 % done in 39.14s.
 Advancement : 3.2 % done in 39.69s.
 Advancement : 3.3 % done in 39.88s.
 Advancement : 3.3 % done in 40.04s.
 Advancement : 3.3 % done in 40.27s.
 Advancement : 3.4 % done in 40.31s.
 Advancement : 3.4 % done in 41.20s.
 Advancement : 3.4 % done in 41.31s.
 Advancement : 3.4 % done in 41.38s.
 Advancement : 3.5 % done in 41.45s.
 Advancement : 3.5 % done in 41.82s.
 Advancement : 3.5 % done in 42.10s.
 Advancement : 3.5 % done in 42.59s.
 Advancement : 3.5 % done in 42.77s.
 Advancement : 3.6 % done in 44.14s.
 Advancement : 3.6 % done in 44.43s.
 Advancement : 3.6 % done in 44.52s.
 Advancement : 3.6 % done in 44.63s.
 Advancement : 3.7 % done in 45.27s.
 Advancement : 3.7 % done in 45.86s.
 Advancement : 3.7 % done in 46.79s.
 Advancement : 3.8 % done in 46.84s.
 Advancement : 3.8 % done in 47.08s.
 Advancement : 3.8 % done in 48.94s.
 Advancement : 3.8 % done in 48.97s.
 Advancement : 3.9 % done in 49.34s.
 Advancement : 3.9 % done in 49.66s.
 Advancement : 3.9 % done in 49.73s.
 Advancement : 3.9 % done in 49.93s.
 Advancement : 4.0 % done in 50.05s.
 Advancement : 4.0 % done in 50.12s.
 Advancement : 4.0 % done in 50.19s.
 Advancement : 4.0 % done in 50.47s.
 Advancement : 4.0 % done in 50.59s.
 Advancement : 4.1 % done in 50.88s.
 Advancement : 4.1 % done in 51.05s.
 Advancement : 4.1 % done in 51.46s.
 Advancement : 4.2 % done in 51.55s.
 Advancement : 4.2 % done in 51.99s.
 Advancement : 4.2 % done in 52.09s.
 Advancement : 4.2 % done in 52.33s.
 Advancement : 4.2 % done in 52.41s.
 Advancement : 4.3 % done in 53.01s.
 Advancement : 4.3 % done in 53.20s.
 Advancement : 4.3 % done in 53.26s.
 Advancement : 4.3 % done in 53.34s.
 Advancement : 4.4 % done in 53.57s.
 Advancement : 4.4 % done in 53.98s.
 Advancement : 4.4 % done in 54.92s.
 Advancement : 4.5 % done in 54.97s.
 Advancement : 4.5 % done in 55.12s.
 Advancement : 4.5 % done in 55.32s.
 Advancement : 4.5 % done in 55.41s.
 Advancement : 4.5 % done in 55.53s.
 Advancement : 4.6 % done in 55.58s.
 Advancement : 4.6 % done in 55.67s.
 Advancement : 4.6 % done in 56.05s.
 Advancement : 4.7 % done in 56.65s.
 Advancement : 4.7 % done in 56.89s.
 Advancement : 4.7 % done in 57.40s.
 Advancement : 4.7 % done in 57.57s.
 Advancement : 4.8 % done in 57.85s.
 Advancement : 4.8 % done in 58.18s.
 Advancement : 4.8 % done in 58.34s.
 Advancement : 4.8 % done in 58.84s.
 Advancement : 4.9 % done in 59.19s.
 Advancement : 4.9 % done in 59.46s.
 Advancement : 4.9 % done in 59.73s.
 Advancement : 4.9 % done in 60.37s.
 Advancement : 5.0 % done in 60.49s.
 Advancement : 5.0 % done in 61.09s.
 Advancement : 5.0 % done in 61.47s.
 Advancement : 5.0 % done in 61.77s.
 Advancement : 5.1 % done in 62.60s.
 Advancement : 5.1 % done in 62.73s.
 Advancement : 5.1 % done in 62.88s.
 Advancement : 5.1 % done in 63.31s.
 Advancement : 5.1 % done in 63.55s.
 Advancement : 5.2 % done in 63.72s.
 Advancement : 5.2 % done in 63.81s.
 Advancement : 5.2 % done in 63.95s.
 Advancement : 5.2 % done in 64.13s.
 Advancement : 5.3 % done in 64.48s.
 Advancement : 5.3 % done in 65.15s.
 Advancement : 5.3 % done in 65.18s.
 Advancement : 5.3 % done in 65.52s.
 Advancement : 5.4 % done in 65.53s.
 Advancement : 5.4 % done in 66.44s.
 Advancement : 5.4 % done in 66.49s.
 Advancement : 5.5 % done in 66.71s.
 Advancement : 5.5 % done in 66.85s.
 Advancement : 5.5 % done in 66.93s.
 Advancement : 5.5 % done in 67.27s.
 Advancement : 5.5 % done in 67.47s.
 Advancement : 5.6 % done in 67.76s.
 Advancement : 5.6 % done in 68.57s.
 Advancement : 5.6 % done in 68.83s.
 Advancement : 5.7 % done in 68.91s.
 Advancement : 5.7 % done in 69.07s.
 Advancement : 5.7 % done in 69.09s.
 Advancement : 5.7 % done in 69.30s.
 Advancement : 5.8 % done in 69.56s.
 Advancement : 5.8 % done in 69.65s.
 Advancement : 5.8 % done in 69.98s.
 Advancement : 5.8 % done in 70.61s.
 Advancement : 5.9 % done in 71.04s.
 Advancement : 5.9 % done in 71.47s.
 Advancement : 5.9 % done in 71.74s.
 Advancement : 5.9 % done in 72.24s.
 Advancement : 5.9 % done in 72.51s.
 Advancement : 6.0 % done in 72.82s.
 Advancement : 6.0 % done in 72.97s.
 Advancement : 6.0 % done in 73.11s.
 Advancement : 6.0 % done in 73.14s.
 Advancement : 6.1 % done in 73.49s.
 Advancement : 6.1 % done in 73.61s.
 Advancement : 6.1 % done in 74.11s.
 Advancement : 6.2 % done in 74.34s.
 Advancement : 6.2 % done in 74.48s.
 Advancement : 6.2 % done in 74.58s.
 Advancement : 6.2 % done in 75.37s.
 Advancement : 6.2 % done in 77.23s.
 Advancement : 6.3 % done in 77.44s.
 Advancement : 6.3 % done in 77.74s.
 Advancement : 6.3 % done in 77.97s.
 Advancement : 6.3 % done in 78.31s.
 Advancement : 6.4 % done in 78.87s.
 Advancement : 6.4 % done in 78.90s.
 Advancement : 6.4 % done in 79.09s.
 Advancement : 6.5 % done in 79.43s.
 Advancement : 6.5 % done in 79.77s.
 Advancement : 6.5 % done in 80.13s.
 Advancement : 6.5 % done in 80.42s.
 Advancement : 6.6 % done in 80.49s.
 Advancement : 6.6 % done in 80.57s.
 Advancement : 6.6 % done in 80.58s.
 Advancement : 6.6 % done in 81.02s.
 Advancement : 6.7 % done in 81.32s.
 Advancement : 6.7 % done in 81.55s.
 Advancement : 6.7 % done in 82.03s.
 Advancement : 6.7 % done in 82.37s.
 Advancement : 6.8 % done in 82.66s.
 Advancement : 6.8 % done in 82.98s.
 Advancement : 6.8 % done in 83.23s.
 Advancement : 6.8 % done in 84.01s.
 Advancement : 6.9 % done in 84.28s.
 Advancement : 6.9 % done in 84.36s.
 Advancement : 6.9 % done in 84.52s.
 Advancement : 6.9 % done in 84.75s.
 Advancement : 7.0 % done in 84.91s.
 Advancement : 7.0 % done in 84.94s.
 Advancement : 7.0 % done in 85.04s.
 Advancement : 7.0 % done in 85.20s.
 Advancement : 7.0 % done in 85.48s.
 Advancement : 7.1 % done in 85.61s.
 Advancement : 7.1 % done in 85.70s.
 Advancement : 7.1 % done in 85.79s.
 Advancement : 7.1 % done in 85.85s.
 Advancement : 7.2 % done in 86.18s.
 Advancement : 7.2 % done in 86.38s.
 Advancement : 7.2 % done in 86.65s.
 Advancement : 7.2 % done in 86.77s.
 Advancement : 7.3 % done in 87.16s.
 Advancement : 7.3 % done in 87.31s.
 Advancement : 7.3 % done in 87.37s.
 Advancement : 7.3 % done in 87.65s.
 Advancement : 7.4 % done in 87.73s.
 Advancement : 7.4 % done in 87.93s.
 Advancement : 7.4 % done in 88.48s.
 Advancement : 7.4 % done in 88.59s.
 Advancement : 7.5 % done in 88.76s.
 Advancement : 7.5 % done in 89.16s.
 Advancement : 7.5 % done in 89.68s.
 Advancement : 7.5 % done in 90.05s.
 Advancement : 7.6 % done in 90.24s.
 Advancement : 7.6 % done in 90.29s.
 Advancement : 7.6 % done in 90.84s.
 Advancement : 7.6 % done in 91.23s.
 Advancement : 7.7 % done in 91.65s.
 Advancement : 7.7 % done in 92.07s.
 Advancement : 7.7 % done in 92.28s.
 Advancement : 7.8 % done in 93.47s.
 Advancement : 7.8 % done in 93.82s.
 Advancement : 7.8 % done in 93.95s.
 Advancement : 7.8 % done in 93.99s.
 Advancement : 7.8 % done in 94.11s.
 Advancement : 7.9 % done in 94.70s.
 Advancement : 7.9 % done in 94.86s.
 Advancement : 7.9 % done in 95.19s.
 Advancement : 8.0 % done in 95.69s.
 Advancement : 8.0 % done in 95.72s.
 Advancement : 8.0 % done in 95.86s.
 Advancement : 8.0 % done in 96.06s.
 Advancement : 8.1 % done in 96.50s.
 Advancement : 8.1 % done in 96.60s.
 Advancement : 8.1 % done in 96.89s.
 Advancement : 8.1 % done in 96.94s.
 Advancement : 8.2 % done in 97.24s.
 Advancement : 8.2 % done in 98.43s.
 Advancement : 8.2 % done in 99.13s.
 Advancement : 8.2 % done in 99.39s.
 Advancement : 8.2 % done in 99.58s.
 Advancement : 8.3 % done in 99.83s.
 Advancement : 8.3 % done in 99.91s.
 Advancement : 8.3 % done in 100.47s.
 Advancement : 8.3 % done in 100.92s.
 Advancement : 8.4 % done in 101.00s.
 Advancement : 8.4 % done in 101.37s.
 Advancement : 8.4 % done in 102.05s.
 Advancement : 8.5 % done in 102.28s.
 Advancement : 8.5 % done in 102.48s.
 Advancement : 8.5 % done in 102.83s.
 Advancement : 8.5 % done in 102.91s.
 Advancement : 8.6 % done in 103.10s.
 Advancement : 8.6 % done in 103.27s.
 Advancement : 8.6 % done in 103.58s.
 Advancement : 8.6 % done in 103.78s.
 Advancement : 8.6 % done in 104.09s.
 Advancement : 8.7 % done in 104.45s.
 Advancement : 8.7 % done in 104.61s.
 Advancement : 8.7 % done in 105.02s.
 Advancement : 8.8 % done in 105.18s.
 Advancement : 8.8 % done in 105.75s.
 Advancement : 8.8 % done in 106.19s.
 Advancement : 8.8 % done in 106.46s.
 Advancement : 8.8 % done in 106.72s.
 Advancement : 8.9 % done in 106.76s.
 Advancement : 8.9 % done in 106.98s.
 Advancement : 8.9 % done in 107.16s.
 Advancement : 8.9 % done in 107.79s.
 Advancement : 9.0 % done in 107.95s.
 Advancement : 9.0 % done in 108.06s.
 Advancement : 9.0 % done in 108.11s.
 Advancement : 9.0 % done in 108.29s.
 Advancement : 9.1 % done in 108.60s.
 Advancement : 9.1 % done in 108.86s.
 Advancement : 9.1 % done in 108.97s.
 Advancement : 9.2 % done in 109.19s.
 Advancement : 9.2 % done in 109.48s.
 Advancement : 9.2 % done in 109.74s.
 Advancement : 9.2 % done in 109.78s.
 Advancement : 9.2 % done in 109.85s.
 Advancement : 9.3 % done in 110.87s.
 Advancement : 9.3 % done in 111.01s.
 Advancement : 9.3 % done in 111.58s.
 Advancement : 9.3 % done in 111.60s.
 Advancement : 9.4 % done in 111.70s.
 Advancement : 9.4 % done in 111.80s.
 Advancement : 9.4 % done in 112.77s.
 Advancement : 9.4 % done in 112.99s.
 Advancement : 9.5 % done in 113.70s.
 Advancement : 9.5 % done in 113.86s.
 Advancement : 9.5 % done in 113.90s.
 Advancement : 9.6 % done in 114.00s.
 Advancement : 9.6 % done in 114.27s.
 Advancement : 9.6 % done in 114.58s.
 Advancement : 9.6 % done in 115.11s.
 Advancement : 9.7 % done in 115.28s.
 Advancement : 9.7 % done in 115.45s.
 Advancement : 9.7 % done in 115.73s.
 Advancement : 9.7 % done in 116.03s.
 Advancement : 9.8 % done in 116.20s.
 Advancement : 9.8 % done in 116.30s.
 Advancement : 9.8 % done in 116.40s.
 Advancement : 9.8 % done in 116.47s.
